user_id,rate,movie_id
u_237,3.0,613
u_241,3.5,613
u_305,5.0,613
u_318,4.5,613
u_326,4.5,613
u_339,5.0,613
u_419,4.5,613
u_420,4.0,613
u_445,2.5,613
u_464,4.0,613
u_474,3.5,613
u_495,4.5,613
u_606,3.5,613
u_275,3.0,614
u_346,4.5,614
u_387,4.5,614
u_474,3.0,614
u_5,3.0,628
u_6,3.0,628
u_8,5.0,628
u_19,3.0,628
u_22,4.0,628
u_24,3.5,628
u_28,3.0,628
u_38,1.0,628
u_42,5.0,628
u_43,4.0,628
u_46,4.0,628
u_56,3.0,628
u_58,2.0,628
u_64,4.0,628
u_68,2.5,628
u_91,4.5,628
u_94,1.0,628
u_99,4.0,628
u_102,3.0,628
u_107,4.0,628
u_109,3.0,628
u_112,4.5,628
u_117,4.0,628
u_121,3.0,628
u_122,4.5,628
u_126,1.0,628
u_129,3.5,628
u_130,4.0,628
u_132,2.0,628
u_133,2.0,628
u_134,4.0,628
u_136,4.0,628
u_144,4.5,628
u_160,3.0,628
u_173,3.0,628
u_174,5.0,628
u_177,4.0,628
u_179,4.0,628
u_182,3.0,628
u_187,3.5,628
u_219,3.0,628
u_229,3.0,628
u_230,4.0,628
u_240,5.0,628
u_242,5.0,628
u_249,4.0,628
u_264,4.0,628
u_265,3.0,628
u_273,3.0,628
u_274,4.5,628
u_288,4.0,628
u_292,1.5,628
u_307,3.5,628
u_308,0.5,628
u_312,4.0,628
u_313,4.0,628
u_316,3.5,628
u_321,3.0,628
u_323,4.0,628
u_330,4.5,628
u_340,4.0,628
u_346,3.0,628
u_347,4.0,628
u_349,3.0,628
u_353,3.0,628
u_357,4.0,628
u_370,3.5,628
u_373,5.0,628
u_379,3.0,628
u_381,4.0,628
u_405,3.5,628
u_411,3.0,628
u_414,3.0,628
u_425,4.0,628
u_428,4.5,628
u_432,4.5,628
u_446,3.0,628
u_447,4.0,628
u_455,3.0,628
u_468,4.0,628
u_470,3.0,628
u_480,3.5,628
u_483,3.5,628
u_485,1.0,628
u_486,4.0,628
u_489,4.0,628
u_507,3.0,628
u_512,5.0,628
u_520,4.0,628
u_524,3.0,628
u_534,4.0,628
u_536,1.0,628
u_541,4.0,628
u_559,3.0,628
u_561,3.0,628
u_566,5.0,628
u_570,3.0,628
u_571,5.0,628
u_584,3.0,628
u_588,2.0,628
u_592,4.0,628
u_594,0.5,628
u_599,3.0,628
u_600,4.5,628
u_602,3.0,628
u_603,3.0,628
u_604,5.0,628
u_608,3.0,628
u_609,4.0,628
u_4,1.0,637
u_7,2.0,637
u_18,4.5,637
u_33,3.0,637
u_34,2.0,637
u_41,4.0,637
u_45,5.0,637
u_52,4.0,637
u_57,5.0,637
u_64,4.0,637
u_68,2.5,637
u_83,3.5,637
u_89,4.5,637
u_98,4.0,637
u_105,3.5,637
u_119,5.0,637
u_132,4.0,637
u_135,4.0,637
u_153,3.0,637
u_160,5.0,637
u_166,4.5,637
u_186,4.0,637
u_190,5.0,637
u_198,5.0,637
u_201,5.0,637
u_215,5.0,637
u_222,3.5,637
u_233,4.0,637
u_241,4.5,637
u_247,3.0,637
u_253,5.0,637
u_263,5.0,637
u_268,2.0,637
u_274,4.0,637
u_275,5.0,637
u_288,3.5,637
u_296,5.0,637
u_300,5.0,637
u_305,5.0,637
u_308,1.0,637
u_309,4.5,637
u_311,0.5,637
u_317,5.0,637
u_318,4.0,637
u_322,4.0,637
u_326,5.0,637
u_330,5.0,637
u_336,5.0,637
u_339,5.0,637
u_348,5.0,637
u_352,5.0,637
u_354,4.5,637
u_357,4.0,637
u_359,5.0,637
u_365,2.0,637
u_383,5.0,637
u_387,4.0,637
u_391,3.0,637
u_421,5.0,637
u_445,4.5,637
u_449,3.0,637
u_453,5.0,637
u_467,5.0,637
u_469,3.0,637
u_471,5.0,637
u_474,5.0,637
u_477,4.5,637
u_480,3.0,637
u_483,5.0,637
u_488,4.5,637
u_489,4.0,637
u_497,4.5,637
u_511,4.5,637
u_525,4.0,637
u_526,5.0,637
u_534,5.0,637
u_551,4.5,637
u_554,5.0,637
u_561,3.5,637
u_563,4.0,637
u_567,3.5,637
u_579,4.0,637
u_581,4.5,637
u_587,5.0,637
u_590,4.0,637
u_600,4.5,637
u_601,5.0,637
u_606,5.0,637
u_105,4.0,643
u_137,4.0,643
u_182,4.0,643
u_312,5.0,643
u_325,4.0,643
u_387,3.5,643
u_489,4.5,643
u_567,0.5,643
u_590,4.0,643
u_605,3.0,643
u_7,4.5,644
u_15,4.0,644
u_20,3.0,644
u_28,3.0,644
u_64,3.5,644
u_69,2.0,644
u_83,3.5,644
u_95,3.5,644
u_119,3.5,644
u_129,2.5,644
u_160,4.0,644
u_182,3.0,644
u_198,4.0,644
u_199,3.0,644
u_210,4.0,644
u_230,4.0,644
u_232,3.5,644
u_239,1.0,644
u_249,3.5,644
u_271,3.0,644
u_274,3.0,644
u_288,3.0,644
u_305,4.0,644
u_312,4.0,644
u_313,3.0,644
u_339,5.0,644
u_356,3.5,644
u_357,4.0,644
u_377,3.5,644
u_380,3.0,644
u_381,3.0,644
u_387,3.0,644
u_414,4.0,644
u_430,3.0,644
u_438,3.0,644
u_448,2.5,644
u_452,3.0,644
u_474,4.5,644
u_475,5.0,644
u_477,3.5,644
u_480,3.5,644
u_483,4.0,644
u_489,1.5,644
u_495,1.5,644
u_520,4.0,644
u_525,2.5,644
u_534,4.0,644
u_542,5.0,644
u_580,3.0,644
u_596,3.0,644
u_599,2.5,644
u_600,3.5,644
u_605,1.0,644
u_606,3.5,644
u_608,4.5,644
u_610,3.5,644
u_4,3.0,648
u_5,5.0,648
u_6,5.0,648
u_7,3.5,648
u_18,3.0,648
u_20,5.0,648
u_27,4.0,648
u_35,3.0,648
u_38,4.0,648
u_40,3.0,648
u_41,4.0,648
u_43,5.0,648
u_45,5.0,648
u_46,5.0,648
u_54,3.0,648
u_57,5.0,648
u_58,5.0,648
u_63,3.0,648
u_64,3.5,648
u_68,4.5,648
u_82,3.0,648
u_83,3.5,648
u_86,4.0,648
u_91,3.0,648
u_103,3.0,648
u_104,5.0,648
u_111,3.0,648
u_115,4.0,648
u_117,4.0,648
u_121,3.0,648
u_126,4.0,648
u_130,2.0,648
u_132,4.5,648
u_134,5.0,648
u_136,3.0,648
u_140,5.0,648
u_142,4.0,648
u_145,4.0,648
u_160,3.0,648
u_167,3.5,648
u_169,5.0,648
u_170,3.0,648
u_173,3.0,648
u_174,3.0,648
u_177,5.0,648
u_178,2.0,648
u_181,4.0,648
u_185,4.0,648
u_186,5.0,648
u_202,4.0,648
u_216,5.0,648
u_219,2.5,648
u_223,3.5,648
u_226,2.5,648
u_230,2.0,648
u_232,3.0,648
u_235,5.0,648
u_239,3.0,648
u_240,3.0,648
u_243,3.0,648
u_249,4.0,648
u_264,4.0,648
u_273,5.0,648
u_274,3.0,648
u_280,4.5,648
u_284,4.0,648
u_288,4.0,648
u_290,4.0,648
u_292,4.5,648
u_304,5.0,648
u_307,3.0,648
u_314,3.0,648
u_318,3.5,648
u_319,4.0,648
u_321,3.0,648
u_328,3.0,648
u_330,2.5,648
u_334,3.5,648
u_340,4.0,648
u_347,4.0,648
u_349,3.0,648
u_353,4.0,648
u_357,4.0,648
u_372,4.0,648
u_374,3.0,648
u_375,3.0,648
u_380,4.0,648
u_381,3.0,648
u_385,3.0,648
u_387,2.0,648
u_391,3.0,648
u_394,2.0,648
u_395,3.0,648
u_401,3.0,648
u_414,3.0,648
u_426,4.0,648
u_429,5.0,648
u_432,4.0,648
u_436,3.0,648
u_438,4.0,648
u_444,4.0,648
u_446,4.0,648
u_447,4.0,648
u_455,3.0,648
u_458,5.0,648
u_468,5.0,648
u_470,3.0,648
u_474,5.0,648
u_476,5.0,648
u_477,3.0,648
u_480,3.0,648
u_483,3.5,648
u_484,5.0,648
u_488,4.5,648
u_489,4.0,648
u_500,4.0,648
u_507,3.0,648
u_509,3.5,648
u_512,4.0,648
u_514,4.0,648
u_517,4.0,648
u_525,3.5,648
u_527,5.0,648
u_538,5.0,648
u_541,3.0,648
u_543,5.0,648
u_554,3.0,648
u_559,3.0,648
u_562,3.0,648
u_563,4.0,648
u_569,4.0,648
u_573,4.5,648
u_574,4.0,648
u_579,5.0,648
u_583,4.0,648
u_584,5.0,648
u_590,4.5,648
u_592,5.0,648
u_593,3.5,648
u_594,5.0,648
u_596,4.0,648
u_599,3.5,648
u_600,3.0,648
u_604,3.0,648
u_605,4.0,648
u_608,2.5,648
u_23,3.5,648
u_177,3.5,648
u_381,2.0,648
u_474,4.0,648
u_212,4.0,648
u_596,3.0,648
u_21,4.0,648
u_28,2.0,650
u_61,4.0,650
u_64,4.0,650
u_95,4.5,650
u_182,3.0,650
u_221,5.0,650
u_226,4.0,650
u_239,4.5,650
u_274,3.5,650
u_307,2.5,650
u_414,3.5,650
u_425,3.5,650
u_434,3.0,650
u_462,3.5,650
u_480,4.0,650
u_484,5.0,650
u_553,4.0,650
u_608,3.5,650
u_1,5.0,651
u_27,2.0,651
u_31,5.0,651
u_51,4.5,651
u_57,4.0,651
u_59,4.0,651
u_84,4.0,651
u_91,2.0,651
u_127,5.0,651
u_137,3.5,651
u_140,4.0,651
u_156,4.0,651
u_171,4.0,651
u_188,5.0,651
u_194,4.0,651
u_199,5.0,651
u_202,4.0,651
u_217,3.0,651
u_221,4.5,651
u_225,1.0,651
u_275,4.0,651
u_288,5.0,651
u_304,4.0,651
u_325,4.0,651
u_328,4.0,651
u_368,4.0,651
u_372,2.0,651
u_385,3.0,651
u_387,4.0,651
u_409,4.0,651
u_414,4.0,651
u_448,4.0,651
u_465,5.0,651
u_469,4.0,651
u_474,3.0,651
u_477,5.0,651
u_480,4.0,651
u_504,4.5,651
u_514,3.0,651
u_517,4.0,651
u_527,5.0,651
u_577,4.0,651
u_597,5.0,651
u_600,5.0,651
u_603,3.0,651
u_607,3.0,651
u_76,4.5,663
u_232,3.0,663
u_249,2.5,663
u_274,2.5,663
u_351,3.5,663
u_33,5.0,666
u_198,4.0,666
u_275,4.0,666
u_348,5.0,666
u_391,4.0,666
u_474,4.5,666
u_212,3.5,670
u_305,2.5,670
u_4,4.0,671
u_7,4.0,671
u_18,3.5,671
u_20,4.5,671
u_21,4.0,671
u_45,4.0,671
u_50,2.5,671
u_62,4.5,671
u_63,1.5,671
u_64,3.5,671
u_68,5.0,671
u_91,4.0,671
u_103,2.5,671
u_104,4.5,671
u_105,3.5,671
u_106,5.0,671
u_111,4.0,671
u_114,4.0,671
u_129,4.0,671
u_132,3.0,671
u_135,4.0,671
u_140,3.0,671
u_141,3.0,671
u_148,4.0,671
u_153,3.0,671
u_154,5.0,671
u_167,4.5,671
u_169,4.5,671
u_177,5.0,671
u_182,4.0,671
u_184,3.5,671
u_186,4.0,671
u_190,5.0,671
u_200,4.0,671
u_203,3.5,671
u_205,4.5,671
u_210,4.5,671
u_212,3.5,671
u_219,2.5,671
u_220,5.0,671
u_223,4.0,671
u_226,3.5,671
u_232,3.5,671
u_239,4.0,671
u_246,4.0,671
u_247,3.5,671
u_249,4.0,671
u_263,4.0,671
u_264,4.5,671
u_274,2.0,671
u_280,4.0,671
u_288,3.5,671
u_291,5.0,671
u_292,4.0,671
u_298,3.0,671
u_301,4.0,671
u_305,3.0,671
u_307,3.0,671
u_318,3.0,671
u_328,4.0,671
u_330,4.5,671
u_334,3.5,671
u_339,2.5,671
u_357,3.5,671
u_365,2.5,671
u_376,4.5,671
u_380,3.0,671
u_381,4.0,671
u_382,4.5,671
u_387,3.0,671
u_414,2.0,671
u_417,5.0,671
u_425,3.5,671
u_426,5.0,671
u_427,2.0,671
u_428,3.0,671
u_434,2.5,671
u_438,4.0,671
u_445,3.0,671
u_448,3.0,671
u_466,5.0,671
u_474,4.5,671
u_475,5.0,671
u_480,3.5,671
u_483,4.5,671
u_489,3.5,671
u_490,3.0,671
u_491,5.0,671
u_509,3.5,671
u_517,4.0,671
u_525,3.0,671
u_527,5.0,671
u_534,4.0,671
u_552,3.5,671
u_556,5.0,671
u_557,4.5,671
u_560,3.0,671
u_581,5.0,671
u_590,3.5,671
u_593,2.0,671
u_596,3.5,671
u_599,3.0,671
u_600,4.0,671
u_605,3.5,671
u_606,4.0,671
u_608,3.0,671
u_610,4.0,671
